Eager Msg Size 500, Rend Msg Size 3500
PPN	5	1.65e-05	1.58e-05	1.58e-05	1.58e-05	1.62e-05	4.03e-05	4.03e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	4.03e-05	4.03e-05	4.04e-05	4.04e-05	
PPN	5	1.65e-05	1.58e-05	1.58e-05	1.58e-05	1.62e-05	4.03e-05	4.03e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	4.03e-05	4.03e-05	4.04e-05	4.04e-05	
PPN	5	1.66e-05	1.57e-05	1.56e-05	1.57e-05	1.61e-05	4.04e-05	4.04e-05	4.04e-05	4.05e-05	4.04e-05	4.05e-05	4.05e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	
PPN	5	1.66e-05	1.57e-05	1.56e-05	1.57e-05	1.61e-05	4.04e-05	4.04e-05	4.04e-05	4.05e-05	4.04e-05	4.05e-05	4.05e-05	4.04e-05	4.04e-05	4.04e-05	4.04e-05	
PPN	6	1.54e-05	1.45e-05	1.45e-05	1.45e-05	1.50e-05	1.50e-05	3.80e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	6	1.54e-05	1.45e-05	1.45e-05	1.45e-05	1.50e-05	1.50e-05	3.80e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.44e-05	1.44e-05	1.44e-05	1.50e-05	1.50e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.44e-05	1.44e-05	1.44e-05	1.50e-05	1.50e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.44e-05	1.44e-05	1.44e-05	1.50e-05	1.50e-05	3.80e-05	3.80e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.80e-05	3.80e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.44e-05	1.44e-05	1.44e-05	1.50e-05	1.50e-05	3.80e-05	3.80e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.80e-05	3.80e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.45e-05	1.44e-05	1.45e-05	1.50e-05	1.50e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	6	1.53e-05	1.45e-05	1.44e-05	1.45e-05	1.50e-05	1.50e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	3.81e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.63e-05	3.64e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.63e-05	3.64e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.47e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	7	1.50e-05	1.42e-05	1.42e-05	1.42e-05	1.48e-05	1.48e-05	1.47e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	7	1.50e-05	1.43e-05	1.42e-05	1.43e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	7	1.50e-05	1.43e-05	1.42e-05	1.43e-05	1.48e-05	1.48e-05	1.48e-05	3.63e-05	3.64e-05	3.64e-05	3.64e-05	3.64e-05	3.63e-05	3.63e-05	3.64e-05	3.64e-05	
PPN	8	1.47e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	
PPN	8	1.47e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	3.52e-05	
PPN	8	1.47e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.50e-05	3.50e-05	3.50e-05	3.50e-05	
PPN	8	1.47e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.50e-05	3.50e-05	3.50e-05	3.50e-05	
PPN	8	1.48e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.53e-05	3.53e-05	3.53e-05	3.53e-05	3.52e-05	3.52e-05	3.53e-05	3.53e-05	
PPN	8	1.48e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.53e-05	3.53e-05	3.53e-05	3.53e-05	3.52e-05	3.52e-05	3.53e-05	3.53e-05	
PPN	8	1.48e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	
PPN	8	1.48e-05	1.41e-05	1.41e-05	1.41e-05	1.47e-05	1.47e-05	1.47e-05	1.47e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	3.51e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.50e-05	1.50e-05	1.51e-05	1.52e-05	3.57e-05	3.56e-05	3.57e-05	3.55e-05	3.55e-05	3.56e-05	3.56e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.50e-05	1.50e-05	1.51e-05	1.52e-05	3.57e-05	3.56e-05	3.57e-05	3.55e-05	3.55e-05	3.56e-05	3.56e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.50e-05	1.51e-05	1.52e-05	3.56e-05	3.56e-05	3.56e-05	3.54e-05	3.55e-05	3.56e-05	3.56e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.50e-05	1.51e-05	1.52e-05	3.56e-05	3.56e-05	3.56e-05	3.54e-05	3.55e-05	3.56e-05	3.56e-05	
PPN	9	1.50e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.51e-05	1.51e-05	1.52e-05	3.58e-05	3.58e-05	3.58e-05	3.56e-05	3.56e-05	3.57e-05	3.57e-05	
PPN	9	1.50e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.51e-05	1.51e-05	1.52e-05	3.58e-05	3.58e-05	3.58e-05	3.56e-05	3.56e-05	3.57e-05	3.57e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.51e-05	1.51e-05	1.52e-05	3.57e-05	3.57e-05	3.57e-05	3.55e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	9	1.49e-05	1.44e-05	1.44e-05	1.44e-05	1.51e-05	1.51e-05	1.51e-05	1.51e-05	1.52e-05	3.57e-05	3.57e-05	3.57e-05	3.55e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.73e-05	3.71e-05	3.71e-05	3.72e-05	3.72e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.73e-05	3.71e-05	3.71e-05	3.72e-05	3.72e-05	
PPN	10	1.52e-05	1.47e-05	1.47e-05	1.47e-05	1.55e-05	1.55e-05	1.54e-05	1.55e-05	1.56e-05	1.56e-05	3.72e-05	3.72e-05	3.70e-05	3.71e-05	3.71e-05	3.71e-05	
PPN	10	1.52e-05	1.47e-05	1.47e-05	1.47e-05	1.55e-05	1.55e-05	1.54e-05	1.55e-05	1.56e-05	1.56e-05	3.72e-05	3.72e-05	3.70e-05	3.71e-05	3.71e-05	3.71e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.72e-05	3.71e-05	3.71e-05	3.72e-05	3.71e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.72e-05	3.71e-05	3.71e-05	3.72e-05	3.71e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.72e-05	3.70e-05	3.71e-05	3.71e-05	3.71e-05	
PPN	10	1.51e-05	1.47e-05	1.47e-05	1.47e-05	1.54e-05	1.54e-05	1.54e-05	1.54e-05	1.55e-05	1.55e-05	3.72e-05	3.72e-05	3.70e-05	3.71e-05	3.71e-05	3.71e-05	
PPN	11	1.55e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.59e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	1.59e-05	3.68e-05	3.67e-05	3.68e-05	3.68e-05	3.67e-05	
PPN	11	1.55e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.59e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	1.59e-05	3.68e-05	3.67e-05	3.68e-05	3.68e-05	3.67e-05	
PPN	11	1.55e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.59e-05	1.59e-05	1.59e-05	1.60e-05	1.60e-05	1.60e-05	3.69e-05	3.69e-05	3.69e-05	3.69e-05	3.69e-05	
PPN	11	1.55e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.59e-05	1.59e-05	1.59e-05	1.60e-05	1.60e-05	1.60e-05	3.69e-05	3.69e-05	3.69e-05	3.69e-05	3.69e-05	
PPN	11	1.54e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.58e-05	1.58e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	3.66e-05	3.65e-05	3.65e-05	3.65e-05	3.65e-05	
PPN	11	1.54e-05	1.51e-05	1.51e-05	1.51e-05	1.59e-05	1.58e-05	1.58e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	3.66e-05	3.65e-05	3.65e-05	3.65e-05	3.65e-05	
PPN	11	1.54e-05	1.51e-05	1.51e-05	1.51e-05	1.58e-05	1.58e-05	1.58e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	3.68e-05	3.67e-05	3.67e-05	3.67e-05	3.67e-05	
PPN	11	1.54e-05	1.51e-05	1.51e-05	1.51e-05	1.58e-05	1.58e-05	1.58e-05	1.58e-05	1.59e-05	1.59e-05	1.59e-05	3.68e-05	3.67e-05	3.67e-05	3.67e-05	3.67e-05	
PPN	12	1.64e-05	1.61e-05	1.61e-05	1.61e-05	1.69e-05	1.69e-05	1.69e-05	1.69e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	12	1.64e-05	1.61e-05	1.61e-05	1.61e-05	1.69e-05	1.69e-05	1.69e-05	1.69e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	12	1.64e-05	1.62e-05	1.61e-05	1.61e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	1.71e-05	1.71e-05	1.71e-05	1.71e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	12	1.64e-05	1.62e-05	1.61e-05	1.61e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	1.71e-05	1.71e-05	1.71e-05	1.71e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	12	1.63e-05	1.60e-05	1.60e-05	1.60e-05	1.68e-05	1.68e-05	1.68e-05	1.68e-05	1.69e-05	1.69e-05	1.69e-05	1.69e-05	3.55e-05	3.55e-05	3.55e-05	3.55e-05	
PPN	12	1.63e-05	1.60e-05	1.60e-05	1.60e-05	1.68e-05	1.68e-05	1.68e-05	1.68e-05	1.69e-05	1.69e-05	1.69e-05	1.69e-05	3.55e-05	3.55e-05	3.55e-05	3.55e-05	
PPN	12	1.63e-05	1.61e-05	1.60e-05	1.61e-05	1.69e-05	1.69e-05	1.68e-05	1.69e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	12	1.63e-05	1.61e-05	1.60e-05	1.61e-05	1.69e-05	1.69e-05	1.68e-05	1.69e-05	1.70e-05	1.70e-05	1.70e-05	1.70e-05	3.56e-05	3.56e-05	3.56e-05	3.56e-05	
PPN	13	1.86e-05	1.84e-05	1.84e-05	1.84e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.95e-05	1.95e-05	1.95e-05	1.95e-05	1.91e-05	3.43e-05	3.43e-05	3.43e-05	
PPN	13	1.86e-05	1.84e-05	1.84e-05	1.84e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.95e-05	1.95e-05	1.95e-05	1.95e-05	1.91e-05	3.43e-05	3.43e-05	3.43e-05	
PPN	13	1.86e-05	1.84e-05	1.84e-05	1.84e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.95e-05	1.95e-05	1.95e-05	1.95e-05	1.92e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	13	1.86e-05	1.84e-05	1.84e-05	1.84e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.95e-05	1.95e-05	1.95e-05	1.95e-05	1.92e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	13	1.86e-05	1.83e-05	1.83e-05	1.84e-05	1.94e-05	1.94e-05	1.93e-05	1.93e-05	1.95e-05	1.94e-05	1.94e-05	1.95e-05	1.91e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	13	1.86e-05	1.83e-05	1.83e-05	1.84e-05	1.94e-05	1.94e-05	1.93e-05	1.93e-05	1.95e-05	1.94e-05	1.94e-05	1.95e-05	1.91e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	13	1.85e-05	1.83e-05	1.83e-05	1.84e-05	1.94e-05	1.93e-05	1.93e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.91e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	13	1.85e-05	1.83e-05	1.83e-05	1.84e-05	1.94e-05	1.93e-05	1.93e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.94e-05	1.91e-05	3.42e-05	3.42e-05	3.42e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.42e-05	3.42e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.42e-05	3.42e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.42e-05	3.42e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.42e-05	3.42e-05	
PPN	14	2.07e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.41e-05	3.41e-05	
PPN	14	2.07e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.41e-05	3.41e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.41e-05	3.41e-05	
PPN	14	2.08e-05	2.06e-05	2.06e-05	2.06e-05	2.18e-05	2.18e-05	2.18e-05	2.18e-05	2.19e-05	2.19e-05	2.19e-05	2.19e-05	2.15e-05	2.15e-05	3.41e-05	3.41e-05	
PPN	15	2.28e-05	2.27e-05	2.27e-05	2.27e-05	2.43e-05	2.43e-05	2.43e-05	2.43e-05	2.43e-05	2.44e-05	2.43e-05	2.44e-05	2.39e-05	2.39e-05	2.39e-05	3.54e-05	
PPN	15	2.28e-05	2.27e-05	2.27e-05	2.27e-05	2.43e-05	2.43e-05	2.43e-05	2.43e-05	2.43e-05	2.44e-05	2.43e-05	2.44e-05	2.39e-05	2.39e-05	2.39e-05	3.54e-05	
PPN	15	2.29e-05	2.28e-05	2.27e-05	2.28e-05	2.44e-05	2.43e-05	2.43e-05	2.43e-05	2.44e-05	2.44e-05	2.44e-05	2.44e-05	2.40e-05	2.40e-05	2.40e-05	3.55e-05	
PPN	15	2.29e-05	2.28e-05	2.27e-05	2.28e-05	2.44e-05	2.43e-05	2.43e-05	2.43e-05	2.44e-05	2.44e-05	2.44e-05	2.44e-05	2.40e-05	2.40e-05	2.40e-05	3.55e-05	
PPN	15	2.28e-05	2.27e-05	2.26e-05	2.27e-05	2.42e-05	2.42e-05	2.42e-05	2.42e-05	2.43e-05	2.43e-05	2.43e-05	2.43e-05	2.39e-05	2.39e-05	2.39e-05	3.55e-05	
